Date,DHT11#1 Humidity,DHT11#1 Temperature,DHT11#2 Humidity,DHT11#2 Temperature,DHT22#3 Humidity,DHT22#3 Temperature
2016-08-24T03:54:43.599-0600,20,19,19,18,46.5,21.7
2016-08-24T03:54:49.400-0600,20,19,19,18,46.3,21.6
2016-08-24T03:54:55.201-0600,20,19,19,18,46.4,21.7
2016-08-24T03:55:01.002-0600,20,19,19,18,46.4,21.7
2016-08-24T03:55:07.911-0600,20,19,19,18,ERROR,ERROR
2016-08-24T03:55:13.712-0600,20,19,19,18,46.6,21.7
2016-08-24T03:55:19.526-0600,20,19,19,18,46.6,21.7
2016-08-24T03:55:25.332-0600,20,19,19,18,46.6,21.7
2016-08-24T03:55:31.133-0600,20,19,19,18,46.5,21.7
2016-08-24T03:55:36.934-0600,20,19,19,18,46.5,21.6
2016-08-24T03:55:42.735-0600,20,19,19,18,46.5,21.7
2016-08-24T03:55:48.536-0600,20,19,19,18,46.5,21.6
2016-08-24T03:55:54.338-0600,20,19,19,18,46.5,21.7
2016-08-24T03:56:00.139-0600,20,19,19,18,46.5,21.6
2016-08-24T03:56:05.940-0600,20,19,19,18,46.5,21.6
2016-08-24T03:56:11.741-0600,20,19,19,18,46.4,21.6
2016-08-24T03:56:17.547-0600,20,19,19,18,46.5,21.6
2016-08-24T03:56:23.352-0600,20,19,19,18,46.5,21.7
2016-08-24T03:56:29.153-0600,20,19,19,18,46.5,21.6
2016-08-24T03:56:34.956-0600,20,19,19,18,46.5,21.6
2016-08-24T03:56:40.760-0600,20,19,19,18,45.9,21.6
2016-08-24T03:56:46.561-0600,20,19,19,18,46.5,21.6
2016-08-24T03:56:52.362-0600,20,19,19,18,46.5,21.6
2016-08-24T03:56:58.163-0600,20,19,19,18,46.5,21.6
2016-08-24T03:57:03.964-0600,20,19,19,18,46.5,21.6
2016-08-24T03:57:09.788-0600,20,19,19,18,46.5,21.6
2016-08-24T03:57:15.594-0600,20,19,19,18,46.5,21.6
2016-08-24T03:57:21.395-0600,20,19,19,18,46.6,21.6
2016-08-24T03:57:31.183-0600,20,19,ERROR,ERROR,46.5,21.6
2016-08-24T03:57:36.984-0600,20,19,19,18,46.5,21.6
2016-08-24T03:57:42.785-0600,20,19,19,18,46.5,21.6
2016-08-24T03:57:48.587-0600,20,19,19,18,46.6,21.6
2016-08-24T03:57:54.388-0600,20,19,19,18,46.5,21.6
2016-08-24T03:58:00.189-0600,20,19,19,18,46.5,21.6
2016-08-24T03:58:06.004-0600,20,19,19,18,46.6,21.6
2016-08-24T03:58:11.809-0600,20,19,19,18,45.6,21.6
2016-08-24T03:58:17.610-0600,20,19,19,18,46.4,21.6
2016-08-24T03:58:23.411-0600,20,19,19,18,46.5,21.6
2016-08-24T03:58:29.213-0600,20,19,19,18,46.6,21.6
2016-08-24T03:58:35.014-0600,20,19,19,18,46.6,21.6
2016-08-24T03:58:40.815-0600,20,19,19,18,46.5,21.6
2016-08-24T03:58:46.616-0600,20,19,19,18,46.6,21.6
2016-08-24T03:58:52.417-0600,20,19,19,18,46.6,21.6
2016-08-24T03:58:58.218-0600,20,19,19,18,46.6,21.6
2016-08-24T03:59:04.023-0600,20,19,19,18,46.6,21.6
2016-08-24T03:59:09.829-0600,20,19,19,18,46.6,21.6
2016-08-24T03:59:15.630-0600,20,19,19,18,46.6,21.6
2016-08-24T03:59:21.431-0600,20,19,19,18,46.6,21.6
2016-08-24T03:59:27.233-0600,20,19,19,18,46.6,21.6
2016-08-24T03:59:33.034-0600,20,19,19,18,46.5,21.6
2016-08-24T03:59:38.835-0600,20,19,19,18,46.5,21.6
2016-08-24T03:59:44.636-0600,20,19,19,18,46.5,21.6
2016-08-24T03:59:50.437-0600,20,19,19,18,46.8,21.6
2016-08-24T03:59:56.251-0600,20,19,19,18,46.6,21.6
2016-08-24T04:00:02.057-0600,20,19,19,18,46.6,21.6
2016-08-24T04:00:07.858-0600,20,19,19,18,46.6,21.6
2016-08-24T04:00:13.659-0600,20,19,19,18,46.6,21.6
2016-08-24T04:00:19.460-0600,20,19,19,18,46.6,21.6
2016-08-24T04:00:25.262-0600,20,19,19,18,46.6,21.6
2016-08-24T04:00:31.062-0600,20,19,19,18,46.6,21.6
2016-08-24T04:00:36.864-0600,20,19,19,18,46.7,21.6
2016-08-24T04:00:42.665-0600,20,19,19,18,46.5,21.6
2016-08-24T04:00:48.466-0600,20,19,19,18,46.7,21.6
2016-08-24T04:00:54.272-0600,20,19,19,18,46.6,21.6
2016-08-24T04:01:00.077-0600,20,19,19,18,46.5,21.6
2016-08-24T04:01:05.878-0600,21,18,19,18,46.5,21.6
2016-08-24T04:01:11.679-0600,20,19,19,18,46.6,21.6
2016-08-24T04:01:17.480-0600,20,19,19,18,46.7,21.6
2016-08-24T04:01:23.281-0600,20,19,19,18,46.6,21.6
2016-08-24T04:01:29.082-0600,20,19,19,18,46.7,21.6
2016-08-24T04:01:34.883-0600,21,18,19,18,46.7,21.6
2016-08-24T04:01:40.684-0600,21,18,19,18,46.7,21.6
2016-08-24T04:01:46.504-0600,20,19,19,18,46.7,21.6
2016-08-24T04:01:52.310-0600,21,18,19,18,46.7,21.6
2016-08-24T04:01:58.111-0600,21,18,19,18,46.7,21.6
2016-08-24T04:02:03.912-0600,20,19,19,18,46.7,21.6
2016-08-24T04:02:09.713-0600,21,18,19,18,46.7,21.6
2016-08-24T04:02:15.514-0600,20,19,19,18,46.7,21.6
2016-08-24T04:02:21.315-0600,21,18,19,18,46.6,21.6
2016-08-24T04:02:27.116-0600,21,18,19,18,46.5,21.5
2016-08-24T04:02:32.917-0600,21,18,19,18,46.6,21.6
2016-08-24T04:02:38.718-0600,21,19,19,18,46.7,21.6
2016-08-24T04:02:44.524-0600,20,19,19,18,46.7,21.6
2016-08-24T04:02:50.330-0600,20,19,19,18,46.7,21.6
2016-08-24T04:02:56.131-0600,21,18,19,18,46.7,21.6
2016-08-24T04:03:01.932-0600,20,19,19,18,46.7,21.6
2016-08-24T04:03:07.733-0600,21,18,19,18,46.7,21.6
2016-08-24T04:03:13.534-0600,20,19,19,18,46.7,21.5
2016-08-24T04:03:19.335-0600,21,18,19,18,46.7,21.5
2016-08-24T04:03:25.136-0600,20,19,19,18,46.7,21.6
2016-08-24T04:03:30.937-0600,21,18,19,18,46.7,21.6
2016-08-24T04:03:36.890-0600,21,18,ERROR,ERROR,46.7,21.6
2016-08-24T04:03:42.696-0600,20,19,19,18,46.7,21.6
2016-08-24T04:03:48.497-0600,21,19,19,18,46.7,21.6
2016-08-24T04:03:54.298-0600,20,19,19,18,46.6,21.6
2016-08-24T04:04:00.099-0600,20,19,19,18,46.7,21.6
2016-08-24T04:04:07.415-0600,20,19,19,18,ERROR,ERROR
2016-08-24T04:04:13.215-0600,20,19,19,18,46.6,21.6
2016-08-24T04:04:19.016-0600,21,18,19,18,46.6,21.5
2016-08-24T04:04:24.817-0600,21,18,19,18,46.6,21.6
2016-08-24T04:04:30.642-0600,21,18,19,18,46.6,21.6
2016-08-24T04:04:36.447-0600,20,19,19,18,45.9,21.6
2016-08-24T04:04:42.248-0600,21,18,19,18,46.8,21.6
2016-08-24T04:04:48.049-0600,21,18,19,18,46.8,21.6
2016-08-24T04:04:53.850-0600,21,18,19,18,46.7,21.5
2016-08-24T04:04:59.651-0600,21,18,19,18,46.8,21.6
2016-08-24T04:05:05.452-0600,21,18,19,18,46.9,21.6
2016-08-24T04:05:11.253-0600,21,18,19,18,46.8,21.6
2016-08-24T04:05:17.054-0600,21,18,19,18,46.8,21.6
2016-08-24T04:05:22.856-0600,21,18,19,18,46.8,21.6
2016-08-24T04:05:28.666-0600,21,18,19,18,46.8,21.5
2016-08-24T04:05:37.088-0600,21,18,ERROR,ERROR,46.9,21.6
2016-08-24T04:05:42.889-0600,21,18,19,18,46.9,21.6
2016-08-24T04:05:48.690-0600,21,18,19,18,46.9,21.6
2016-08-24T04:05:54.491-0600,21,18,19,18,46.9,21.6
2016-08-24T04:06:00.293-0600,21,18,19,18,46.8,21.5
2016-08-24T04:06:06.094-0600,21,18,19,18,46.8,21.6
2016-08-24T04:06:11.895-0600,21,18,19,18,46.7,21.5
2016-08-24T04:06:17.696-0600,21,18,19,18,46.8,21.6
2016-08-24T04:06:23.506-0600,21,18,19,18,46.8,21.5
2016-08-24T04:06:29.312-0600,21,18,19,18,46.8,21.5
2016-08-24T04:06:35.113-0600,21,18,19,18,46.9,21.6
2016-08-24T04:06:40.914-0600,22,18,19,18,46,21.5
2016-08-24T04:06:46.715-0600,21,18,19,18,46.9,21.6
2016-08-24T04:06:52.516-0600,21,18,19,18,46.8,21.5
2016-08-24T04:06:58.317-0600,21,18,19,18,46.9,21.6
2016-08-24T04:07:04.118-0600,21,18,19,18,46.8,21.5
2016-08-24T04:07:09.919-0600,21,18,19,18,46.8,21.5
2016-08-24T04:07:15.729-0600,21,18,19,18,46.8,21.5
2016-08-24T04:07:21.535-0600,21,18,19,18,46,21.5
2016-08-24T04:07:27.341-0600,21,18,19,18,46.7,21.5
2016-08-24T04:07:33.142-0600,21,18,19,18,46.7,21.5
2016-08-24T04:07:38.943-0600,21,18,19,18,46.8,21.5
2016-08-24T04:07:44.744-0600,21,18,19,18,47,21.5
2016-08-24T04:07:50.545-0600,21,18,19,18,46.8,21.5
2016-08-24T04:07:56.346-0600,21,18,19,18,46.9,21.5
2016-08-24T04:08:02.147-0600,21,18,19,18,46.8,21.5
2016-08-24T04:08:07.948-0600,22,18,19,18,46.9,21.5
2016-08-24T04:08:13.754-0600,22,18,19,18,46.9,21.5
2016-08-24T04:08:19.560-0600,22,18,19,18,46.9,21.5
2016-08-24T04:08:25.361-0600,21,18,19,18,47,21.6
2016-08-24T04:08:31.162-0600,22,18,19,18,46.8,21.5
2016-08-24T04:08:37.512-0600,22,18,19,18,ERROR,ERROR
2016-08-24T04:08:43.313-0600,22,18,19,18,47,21.5
2016-08-24T04:08:49.114-0600,22,18,19,18,46.9,21.5
2016-08-24T04:08:54.915-0600,21,18,19,18,46.9,21.5
2016-08-24T04:09:00.716-0600,22,18,19,18,46.9,21.5
2016-08-24T04:09:06.545-0600,21,18,19,18,46.9,21.5
2016-08-24T04:09:12.351-0600,21,18,19,18,46.1,21.5
2016-08-24T04:09:18.156-0600,21,18,19,18,46.9,21.5
2016-08-24T04:09:23.957-0600,22,18,19,18,46.9,21.5
2016-08-24T04:09:29.759-0600,21,18,19,18,46.9,21.5
2016-08-24T04:09:35.560-0600,22,18,19,18,46.8,21.5
2016-08-24T04:09:41.361-0600,21,18,19,18,46.8,21.5
2016-08-24T04:09:47.162-0600,21,18,19,18,46.8,21.5
2016-08-24T04:09:52.963-0600,21,18,19,18,47,21.5
2016-08-24T04:09:58.764-0600,21,18,19,18,46.9,21.5
2016-08-24T04:10:04.570-0600,21,18,19,18,46.9,21.5
2016-08-24T04:10:10.375-0600,21,18,19,18,46.9,21.5
2016-08-24T04:10:16.176-0600,22,18,19,18,46.9,21.5
2016-08-24T04:10:21.977-0600,21,18,19,18,46.9,21.5
2016-08-24T04:10:27.778-0600,22,18,19,18,46.9,21.5
2016-08-24T04:10:33.579-0600,21,18,19,18,47,21.5
2016-08-24T04:10:39.381-0600,21,18,19,18,46.9,21.5
2016-08-24T04:10:45.735-0600,21,18,ERROR,ERROR,46.8,21.5
2016-08-24T04:10:51.536-0600,21,18,19,18,46.8,21.5
2016-08-24T04:10:57.351-0600,21,18,19,18,46.9,21.5
2016-08-24T04:11:03.157-0600,21,18,19,18,47,21.5
2016-08-24T04:11:11.164-0600,ERROR,ERROR,19,18,47,21.5
2016-08-24T04:11:16.965-0600,21,18,19,18,47,21.5
2016-08-24T04:11:22.766-0600,22,18,19,18,46.9,21.5
2016-08-24T04:11:28.567-0600,22,18,19,18,46.8,21.5
2016-08-24T04:11:34.368-0600,22,18,19,18,46.8,21.5
2016-08-24T04:11:40.169-0600,22,18,19,18,46.9,21.5
2016-08-24T04:11:45.971-0600,22,18,19,18,47,21.5
2016-08-24T04:11:51.781-0600,22,18,19,18,47,21.5
2016-08-24T04:11:57.586-0600,22,18,19,18,46.2,21.5
2016-08-24T04:12:03.392-0600,22,18,19,18,47,21.5
2016-08-24T04:12:09.193-0600,21,18,19,18,47,21.5
2016-08-24T04:12:14.994-0600,22,18,19,18,47,21.5
2016-08-24T04:12:20.795-0600,22,18,19,18,47,21.5
2016-08-24T04:12:26.596-0600,22,18,19,18,47,21.5
2016-08-24T04:12:32.397-0600,22,18,19,18,47,21.5
2016-08-24T04:12:38.199-0600,21,18,19,18,47,21.5
2016-08-24T04:12:44.000-0600,21,18,19,18,46.8,21.5
2016-08-24T04:12:49.805-0600,22,18,19,18,46.8,21.5
2016-08-24T04:12:55.611-0600,21,18,19,18,46.9,21.5
2016-08-24T04:13:01.417-0600,22,18,19,18,46.9,21.5
2016-08-24T04:13:07.218-0600,22,18,19,18,47.2,21.5
2016-08-24T04:13:13.019-0600,21,18,19,18,47,21.5
2016-08-24T04:13:18.820-0600,22,18,19,18,47,21.5
2016-08-24T04:13:24.621-0600,22,18,19,18,47,21.5
2016-08-24T04:13:30.422-0600,22,18,19,18,47,21.5
2016-08-24T04:13:36.223-0600,21,18,19,18,47.1,21.5
2016-08-24T04:13:42.020-0600,22,18,19,18,47.1,21.5
2016-08-24T04:13:47.825-0600,22,18,19,18,46.9,21.5
2016-08-24T04:13:53.631-0600,22,18,19,18,47.1,21.5
2016-08-24T04:13:59.432-0600,22,18,19,18,47,21.5
2016-08-24T04:14:06.474-0600,22,18,ERROR,ERROR,47,21.5
2016-08-24T04:14:13.379-0600,21,18,ERROR,ERROR,47,21.5
2016-08-24T04:14:19.180-0600,22,18,19,18,46.9,21.5
2016-08-24T04:14:24.981-0600,22,18,19,18,46.9,21.5
2016-08-24T04:14:30.781-0600,22,18,19,18,47.2,21.5
2016-08-24T04:14:36.583-0600,21,18,19,18,47.1,21.5
2016-08-24T04:14:42.389-0600,22,18,19,18,47.1,21.5
2016-08-24T04:14:48.194-0600,22,18,19,18,47,21.5
2016-08-24T04:14:53.995-0600,22,18,19,18,47.1,21.5
2016-08-24T04:14:59.796-0600,22,18,19,18,47.1,21.5
2016-08-24T04:15:05.597-0600,22,18,19,18,47.1,21.5
2016-08-24T04:15:11.398-0600,22,18,19,18,47,21.5
2016-08-24T04:15:17.199-0600,22,18,19,18,47,21.5
2016-08-24T04:15:23.000-0600,22,18,19,18,47.1,21.5
2016-08-24T04:15:28.802-0600,22,18,19,18,47.1,21.5
2016-08-24T04:15:34.617-0600,22,18,19,18,47.1,21.5
2016-08-24T04:15:40.422-0600,22,18,19,18,47,21.5
2016-08-24T04:15:46.228-0600,22,18,19,18,46.9,21.4
2016-08-24T04:15:52.029-0600,22,18,19,18,46.9,21.4
2016-08-24T04:15:57.830-0600,22,18,19,18,47.1,21.5
2016-08-24T04:16:03.631-0600,22,18,19,18,47.1,21.5
2016-08-24T04:16:09.432-0600,22,18,19,18,47,21.4
2016-08-24T04:16:15.234-0600,22,18,19,18,47.1,21.5
2016-08-24T04:16:21.034-0600,22,18,19,18,46.4,21.5
2016-08-24T04:16:26.835-0600,22,18,19,18,47,21.4
2016-08-24T04:16:32.641-0600,22,18,19,18,47,21.4
2016-08-24T04:16:38.447-0600,22,18,19,18,47,21.4
2016-08-24T04:16:44.248-0600,22,18,19,18,47.1,21.5
2016-08-24T04:16:50.049-0600,22,18,19,18,47.1,21.5
2016-08-24T04:16:55.850-0600,22,18,19,18,47,21.4
2016-08-24T04:17:01.651-0600,22,18,19,18,47,21.5
2016-08-24T04:17:07.452-0600,22,18,19,18,46.9,21.4
2016-08-24T04:17:13.253-0600,22,18,19,18,46.9,21.4
2016-08-24T04:17:19.054-0600,22,18,19,18,47.1,21.5
2016-08-24T04:17:24.869-0600,22,18,19,18,47.1,21.4
2016-08-24T04:17:30.675-0600,22,18,19,18,47.1,21.4
2016-08-24T04:17:36.476-0600,22,18,19,18,47.1,21.4
2016-08-24T04:17:42.277-0600,22,18,19,18,47.1,21.4
2016-08-24T04:17:48.078-0600,22,18,19,18,47.1,21.4
2016-08-24T04:17:53.879-0600,22,18,19,18,47.1,21.4
2016-08-24T04:17:59.680-0600,22,18,19,18,47.1,21.4
2016-08-24T04:18:05.481-0600,22,18,19,18,47,21.4
2016-08-24T04:18:11.282-0600,22,18,19,18,47,21.4
2016-08-24T04:18:17.083-0600,22,18,19,18,47,21.4
2016-08-24T04:18:22.889-0600,22,18,19,18,46.9,21.4
2016-08-24T04:18:28.695-0600,22,18,19,18,47,21.4
2016-08-24T04:18:34.496-0600,22,18,19,18,47,21.4
2016-08-24T04:18:40.297-0600,22,18,19,18,47,21.4
2016-08-24T04:18:46.098-0600,22,18,19,18,47.1,21.4
2016-08-24T04:18:51.899-0600,22,18,19,18,47.1,21.4
2016-08-24T04:18:57.700-0600,22,18,19,18,47.1,21.4
2016-08-24T04:19:03.501-0600,22,18,19,18,47.1,21.4
2016-08-24T04:19:09.302-0600,22,18,19,18,47.1,21.4
2016-08-24T04:19:15.121-0600,22,18,19,18,47.1,21.4
2016-08-24T04:19:21.753-0600,ERROR,ERROR,19,18,47.1,21.4
2016-08-24T04:19:27.559-0600,22,18,19,18,47,21.4
2016-08-24T04:19:33.360-0600,22,18,19,18,47,21.4
2016-08-24T04:19:39.161-0600,22,18,19,18,47,21.4
2016-08-24T04:19:44.962-0600,22,18,19,18,47.1,21.4
2016-08-24T04:19:50.763-0600,22,18,19,18,47.1,21.4
2016-08-24T04:19:56.564-0600,22,18,19,18,47.1,21.4
2016-08-24T04:20:02.365-0600,22,18,19,18,47.1,21.4
2016-08-24T04:20:08.166-0600,22,18,19,18,47.1,21.4
2016-08-24T04:20:13.972-0600,22,18,19,18,47.1,21.4
2016-08-24T04:20:19.778-0600,22,18,19,18,47.1,21.4
2016-08-24T04:20:25.579-0600,22,18,19,18,47.1,21.4
2016-08-24T04:20:31.380-0600,22,18,19,18,47.1,21.4
2016-08-24T04:20:37.181-0600,21,18,19,18,47.1,21.4
2016-08-24T04:20:42.982-0600,22,18,19,18,47.1,21.4
2016-08-24T04:20:48.783-0600,22,18,19,18,47.1,21.4
2016-08-24T04:20:54.584-0600,22,18,19,18,47,21.4
2016-08-24T04:21:00.385-0600,22,18,19,18,46.9,21.4
2016-08-24T04:21:06.191-0600,22,18,19,18,47.1,21.4
2016-08-24T04:21:11.997-0600,22,18,19,18,47.1,21.4
2016-08-24T04:21:17.802-0600,22,18,19,18,47,21.4
2016-08-24T04:21:23.603-0600,22,18,19,18,47.2,21.4
2016-08-24T04:21:29.404-0600,22,18,19,18,47.2,21.4
2016-08-24T04:21:35.205-0600,22,18,19,18,47.2,21.4
2016-08-24T04:21:41.006-0600,22,18,19,18,47.2,21.4
2016-08-24T04:21:46.807-0600,22,18,19,18,47.2,21.4
2016-08-24T04:21:52.609-0600,22,18,19,18,47.2,21.4
2016-08-24T04:21:58.410-0600,22,18,19,18,47.2,21.4
2016-08-24T04:22:04.215-0600,22,18,19,18,47.2,21.4
2016-08-24T04:22:10.021-0600,22,18,19,18,47.1,21.4
2016-08-24T04:22:15.822-0600,22,18,19,18,47,21.4
2016-08-24T04:22:22.999-0600,22,18,19,18,ERROR,ERROR
2016-08-24T04:22:28.800-0600,22,18,19,18,46,21.4
2016-08-24T04:22:34.601-0600,22,18,19,18,47.1,21.4
2016-08-24T04:22:40.402-0600,22,18,19,18,47,21.4
2016-08-24T04:22:46.203-0600,22,18,19,18,47.2,21.4
2016-08-24T04:22:52.004-0600,22,18,19,18,47.2,21.4
2016-08-24T04:22:57.809-0600,22,18,19,18,47.2,21.4
2016-08-24T04:23:03.615-0600,22,18,19,18,47.2,21.4
2016-08-24T04:23:09.416-0600,22,18,19,18,47.1,21.3
2016-08-24T04:23:15.217-0600,22,18,19,18,47.2,21.4
2016-08-24T04:23:21.018-0600,22,18,19,18,47.2,21.4
2016-08-24T04:23:26.819-0600,22,18,19,18,47.2,21.4
2016-08-24T04:23:32.620-0600,22,18,19,18,47.2,21.4
2016-08-24T04:23:38.421-0600,22,18,19,18,47.2,21.4
2016-08-24T04:23:44.223-0600,22,18,19,18,47.2,21.4
2016-08-24T04:23:50.047-0600,22,18,19,18,47.1,21.4
2016-08-24T04:23:55.852-0600,22,18,19,18,46.3,21.4
2016-08-24T04:24:05.230-0600,22,18,19,18,ERROR,ERROR
2016-08-24T04:24:11.031-0600,22,18,19,18,47.1,21.4
2016-08-24T04:24:16.832-0600,22,18,19,18,47.2,21.4
2016-08-24T04:24:22.633-0600,22,18,19,18,47.3,21.4
2016-08-24T04:24:28.434-0600,22,18,19,18,47.3,21.4
2016-08-24T04:24:34.235-0600,22,18,19,18,47.3,21.4
2016-08-24T04:24:40.036-0600,22,18,19,18,47.3,21.4
2016-08-24T04:24:45.865-0600,22,18,19,18,47.3,21.4
2016-08-24T04:24:51.671-0600,22,18,19,18,47.2,21.4
2016-08-24T04:24:57.472-0600,22,18,19,18,47.2,21.4
2016-08-24T04:25:03.273-0600,22,18,19,18,47.2,21.4
2016-08-24T04:25:09.074-0600,22,18,19,18,47.2,21.4
2016-08-24T04:25:14.875-0600,22,18,19,18,47.2,21.4
2016-08-24T04:25:20.676-0600,22,18,19,18,46.5,21.4
2016-08-24T04:25:26.477-0600,22,18,19,18,47.1,21.4
2016-08-24T04:25:33.378-0600,22,18,19,18,ERROR,ERROR
2016-08-24T04:25:39.177-0600,22,18,19,18,47.3,21.4
2016-08-24T04:25:48.971-0600,22,18,19,18,ERROR,ERROR
2016-08-24T04:25:54.772-0600,22,18,19,18,47.2,21.4
2016-08-24T04:26:00.573-0600,22,18,19,18,47.2,21.4
2016-08-24T04:26:06.374-0600,22,18,19,18,47.2,21.4
2016-08-24T04:26:12.175-0600,22,18,19,18,47.3,21.4
2016-08-24T04:26:17.976-0600,22,18,19,18,47.3,21.4
2016-08-24T04:26:23.777-0600,22,18,19,18,47.3,21.4
2016-08-24T04:26:29.578-0600,22,18,19,18,47.3,21.4
2016-08-24T04:26:35.393-0600,22,18,19,18,47.3,21.3
2016-08-24T04:26:41.199-0600,22,18,19,18,47.4,21.3
2016-08-24T04:26:47.000-0600,22,18,19,18,47.3,21.3
2016-08-24T04:26:52.801-0600,22,18,19,18,47.3,21.4
2016-08-24T04:26:58.602-0600,22,18,19,18,47.3,21.3
2016-08-24T04:27:04.403-0600,22,18,19,18,47.3,21.3
2016-08-24T04:27:10.204-0600,22,18,19,18,47.3,21.3
2016-08-24T04:27:16.005-0600,22,18,19,18,47.2,21.3
2016-08-24T04:27:21.806-0600,22,18,19,18,47.2,21.3
2016-08-24T04:27:27.607-0600,22,18,19,18,47.2,21.4
2016-08-24T04:27:33.413-0600,22,18,19,18,47.4,21.4
2016-08-24T04:27:39.219-0600,22,18,19,18,47.3,21.3
2016-08-24T04:27:45.020-0600,22,18,19,18,47.3,21.3
2016-08-24T04:27:50.821-0600,22,18,19,18,47.3,21.3
2016-08-24T04:27:56.622-0600,22,18,19,18,47.3,21.3
2016-08-24T04:28:02.423-0600,22,18,19,18,47.3,21.3
2016-08-24T04:28:08.224-0600,22,18,19,18,47.3,21.3
2016-08-24T04:28:14.025-0600,22,18,19,18,47.3,21.3
2016-08-24T04:28:19.826-0600,22,18,19,18,47.3,21.3
2016-08-24T04:28:25.646-0600,22,18,19,18,47.3,21.3
2016-08-24T04:28:32.693-0600,22,18,ERROR,ERROR,46.5,21.3
2016-08-24T04:28:38.494-0600,22,18,19,18,47.3,21.3
2016-08-24T04:28:44.295-0600,22,18,19,18,47.3,21.3
2016-08-24T04:28:50.096-0600,22,18,19,18,47.2,21.3
2016-08-24T04:28:55.897-0600,22,18,19,18,47.2,21.3
2016-08-24T04:29:01.698-0600,22,18,19,18,47.5,21.3
2016-08-24T04:29:07.499-0600,22,18,19,18,47.3,21.3
2016-08-24T04:29:13.300-0600,22,18,19,18,47.4,21.3
2016-08-24T04:29:19.101-0600,22,18,19,18,47.4,21.3
2016-08-24T04:29:24.907-0600,22,18,19,18,47.3,21.3
2016-08-24T04:29:30.712-0600,22,18,19,18,47.4,21.3
2016-08-24T04:29:36.513-0600,22,18,19,18,47.3,21.3
2016-08-24T04:29:42.315-0600,22,18,19,18,47.3,21.3
2016-08-24T04:29:48.116-0600,22,18,19,18,47.3,21.3
2016-08-24T04:29:53.917-0600,22,18,19,18,47.3,21.3
2016-08-24T04:30:00.816-0600,22,18,ERROR,ERROR,47.3,21.3
2016-08-24T04:30:06.617-0600,22,18,19,18,47.2,21.3
2016-08-24T04:30:12.418-0600,22,18,19,18,47.1,21.3
2016-08-24T04:30:18.228-0600,22,18,19,18,47.2,21.3
2016-08-24T04:30:24.034-0600,22,18,19,18,47.3,21.3
2016-08-24T04:30:29.835-0600,22,18,19,18,47.4,21.3
2016-08-24T04:30:35.637-0600,22,18,19,18,47.3,21.3
2016-08-24T04:30:41.437-0600,22,18,19,18,47.2,21.3
2016-08-24T04:30:47.238-0600,22,18,19,18,47.3,21.3
2016-08-24T04:30:53.039-0600,22,18,19,18,47.4,21.3
2016-08-24T04:30:58.840-0600,22,18,19,18,47.4,21.3
2016-08-24T04:31:04.641-0600,22,18,19,18,47.4,21.3
2016-08-24T04:31:10.443-0600,22,18,19,18,47.4,21.3
2016-08-24T04:31:16.248-0600,22,18,19,18,47.3,21.3
2016-08-24T04:31:22.054-0600,22,18,19,18,47.3,21.3
2016-08-24T04:31:27.855-0600,22,18,19,18,47.3,21.3
2016-08-24T04:31:33.656-0600,22,18,19,18,47.3,21.3
2016-08-24T04:31:39.457-0600,22,18,19,18,47.3,21.3
2016-08-24T04:31:45.258-0600,22,18,19,18,47.4,21.3
2016-08-24T04:31:51.059-0600,22,18,19,18,47.4,21.3
2016-08-24T04:31:56.860-0600,22,18,19,18,47.4,21.3
2016-08-24T04:32:02.661-0600,22,18,19,18,47.4,21.3
2016-08-24T04:32:08.476-0600,22,18,19,18,47.4,21.3
2016-08-24T04:32:14.282-0600,22,18,19,18,47.4,21.3
2016-08-24T04:32:20.083-0600,22,18,19,18,47.4,21.3
2016-08-24T04:32:25.884-0600,22,18,19,18,47.4,21.3
2016-08-24T04:32:31.685-0600,22,18,19,18,47.4,21.3
2016-08-24T04:32:37.486-0600,22,18,19,18,47.4,21.3
2016-08-24T04:32:43.288-0600,22,18,19,18,47.3,21.3
2016-08-24T04:32:49.089-0600,22,18,19,18,47.2,21.3
2016-08-24T04:32:54.890-0600,22,18,19,18,47.3,21.3
2016-08-24T04:33:01.790-0600,22,18,19,18,ERROR,ERROR
2016-08-24T04:33:07.594-0600,22,18,19,18,47,21.3
2016-08-24T04:33:13.396-0600,22,18,19,18,47.4,21.3
2016-08-24T04:33:19.197-0600,22,18,19,18,47.3,21.3
2016-08-24T04:33:24.998-0600,22,18,19,18,47.4,21.3
2016-08-24T04:33:30.799-0600,22,18,19,18,47.4,21.3
2016-08-24T04:33:36.600-0600,22,18,19,18,47.4,21.3
2016-08-24T04:33:42.401-0600,22,18,19,18,47.5,21.3
2016-08-24T04:33:48.202-0600,22,18,19,18,47.5,21.3
2016-08-24T04:33:54.003-0600,22,18,19,18,47.4,21.3
2016-08-24T04:34:01.189-0600,22,18,ERROR,ERROR,47.4,21.3
2016-08-24T04:34:06.994-0600,22,18,19,18,47.4,21.3
2016-08-24T04:34:12.795-0600,22,18,19,18,47.3,21.3
2016-08-24T04:34:18.596-0600,22,18,19,18,47.4,21.3
2016-08-24T04:34:24.398-0600,22,18,19,18,47.3,21.3
2016-08-24T04:34:30.199-0600,22,18,19,18,47.3,21.3
2016-08-24T04:34:35.999-0600,22,18,19,18,47.4,21.3
2016-08-24T04:34:41.801-0600,22,18,19,18,47.5,21.3
2016-08-24T04:34:47.602-0600,22,18,19,18,47.4,21.3
